cdatetime;address;district;crimedescr;ucr_ncic_code;severity
02.01.2006 16:50;3927 MARYSVILLE BLVD;2;459 PC  BURGLARY BUSINESS;2203;3
02.01.2006 17:00;5100 STOCKTON BLVD;6;10851(A)VC TAKE VEH W/O OWNER;2404;1
02.01.2006 17:00;1470 JANRICK AVE;5;242 PC  BATTERY CIVILIAN;1313;1
02.01.2006 17:00;5210 SHORTWAY DR;5;594(B)(2)(A) VANDALISM/ -$400;2999;9
02.01.2006 17:03;3RD ST / L ST;3;20002(A) HIT/RUN;5401;10
02.01.2006 17:04;14TH ST / P ST;3;TRAFFIC-ACCIDENT INJURY;5400;1
02.01.2006 17:15;2460 FLORIN RD;5;9/04/050 A DRINKING IN PUBLIC;7399;4
02.01.2006 17:45;1730 O ST;3;459 PC  BURGLARY RESIDENCE;2204;9
02.01.2006 17:47;1421 OREGON DR;4;TOWED/STORED VEHICLE;7000;1
02.01.2006 17:50;5824 ANNRUD WAY;4;459 PC  BURGLARY RESIDENCE;2204;1
02.01.2006 17:51;ARCADE BLVD / CLAY ST;2;TOWED/STORED VEH-14602/6;7000;4
02.01.2006 18:00;2415 L ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;7
02.01.2006 18:00;1831 CAPITOL AVE;3;314/1 PC   INDECENT EXPOSURE;3605;10
02.01.2006 18:00;2668 STONECREEK DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;1
02.01.2006 18:00;3950 DEVELOPMENT DR;2;THREATS - I RPT;7000;6
02.01.2006 18:20;1901 J ST;3;459 PC  BURGLARY VEHICLE;2299;7
02.01.2006 18:24;GROVE AVE / ELEANOR AVE;2;TOWED/STORED VEHICLE;7000;8
02.01.2006 18:25;3140 J ST;3;459 PC  BURGLARY VEHICLE;2299;7
02.01.2006 18:29;113 K ST;3;484 PC   PETTY THEFT/INSIDE;2308;4
02.01.2006 18:30;4700 FREEPORT BLVD;4;487(A) PC GRAND THEFT;2303;9
02.01.2006 18:41;4331 STOCKTON BLVD;6;11364 HS POSS DRUG PARAPH;3599;3
02.01.2006 18:45;16TH ST / BROADWAY;4;10851(A)VC TAKE VEH W/O OWNER;2404;4
02.01.2006 18:45;1701 O ST;3;CASUALTY REPORT;7000;5
02.01.2006 18:46;NORTHGATE BLVD / W EL CAMINO AVE;1;MISCELLANEOUS I RPT (ZMISC);7000;9
02.01.2006 18:46;SUTTERVILLE RD / FRANKLIN BLVD;4;TRAFFIC-ACCIDENT INJURY;5400;10
02.01.2006 18:55;2378 GROVE AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
02.01.2006 19:00;3500 53RD ST;6;459 PC  BURGLARY RESIDENCE;2204;7
02.01.2006 19:00;545 K ST;3;459 PC  BURGLARY VEHICLE;2299;4
02.01.2006 19:00;211 HEMFORD CIR;5;PETTY THEFT - I RPT;7000;6
02.01.2006 19:01;4680 NATOMAS BLVD;1;484 PC   PETTY THEFT/INSIDE;2308;7
02.01.2006 19:05;3555 AUBURN BLVD;2;5150 WI DANGER SELF/OTHERS;7000;1
02.01.2006 19:11;ACACIA AVE / RIO LINDA BLVD;2;TOWED/STORED VEH-14602/6;7000;4
02.01.2006 19:20;3555 AUBURN BLVD;2;MISSING PERSON;7000;10
02.01.2006 19:22;1253 ACACIA AVE;2;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;10
02.01.2006 19:51;HOWE AVE / FOLSOM BLVD;3;TRAFFIC-ACCIDENT-NON INJURY;5400;4
03.01.2006 00:00;426 0CLAIRE AVE;2;CASUALTY REPORT;7000;3
03.01.2006 00:00;4101 INNOVATOR DR;1;459 PC  BURGLARY VEHICLE;2299;3
03.01.2006 00:00;3962 3RD AVE;6;530/5 PC USE PERSONAL ID INFO;2604;5
03.01.2006 00:01;8025 WAGON TRAIL WAY;6;10851(A)VC TAKE VEH W/O OWNER;2404;1
03.01.2006 00:01;412 ARCADE BLVD;2;459 PC  BURGLARY VEHICLE;2299;2
03.01.2006 00:01;219 S ST;3;484 PC-PETTY THEFT-COIN MACHIN;2307;4
03.01.2006 00:01;215 S ST;3;484 PC-PETTY THEFT-COIN MACHIN;2307;8
03.01.2006 00:01;217 S ST;3;484 PC-PETTY THEFT-COIN MACHIN;2307;5
03.01.2006 00:01;5720 HOLSTEIN WAY;4;459 PC  BURGLARY VEHICLE;2299;3
03.01.2006 00:01;1460 WOODRIDGE OAK WAY;1;459 PC  BURGLARY VEHICLE;2299;7
03.01.2006 00:01;4782 KIT WAY;2;484 PC   PETTY THEFT/INSIDE;2308;9
03.01.2006 00:01;1401 TIVERTON AVE;5;530/5 PC USE PERSONAL ID INFO;2604;3
03.01.2006 00:02;LAS PALMAS AVE / ALTOS AVE;2;20002(A) HIT/RUN;5401;2
03.01.2006 00:02;8120 TIMBERLAKE WAY;5;TOWED/STORED VEH-14602/6;7000;1
03.01.2006 00:05;7530 RUSH RIVER DR;4;211 PC  ROBBERY UNSPECIFIED;1299;4
03.01.2006 00:08;99 VILLAGE CIR;2;243(E)1 BATTERY NONCOHAB SPOUS;1315;9
03.01.2006 00:09;JIBBOOM ST / RICHARDS BLVD;3;10851 VC AUTO THEFT LOCATE;2404;5
03.01.2006 00:22;1ST AVE / ALHAMBRA BLVD;6;12420 PC SELL/TRANSP TEAR GAS;5299;9
03.01.2006 00:26;5560 MCGLASHAN ST;6;594(B)(1)PC  VANDALISM +$400;2999;5
03.01.2006 00:38;19TH ST / CAPITOL AVE;3;10851 VC AUTO THEFT LOCATE;2404;7
03.01.2006 00:41;6815 24TH ST;4;MISCELLANEOUS I RPT (ZMISC);7000;4
03.01.2006 01:00;4918 KOKOMO DR;1;487(A) GRAND THEFT-CLOUT-UNLOC;2305;3
03.01.2006 02:00;2412 E ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;3
03.01.2006 02:00;610 BERCUT DR;3;459 PC  BURGLARY BUSINESS;2203;8
03.01.2006 02:00;7767 LA RIVIERA DR;3;459 PC  BURGLARY VEHICLE;2299;6
03.01.2006 02:01;23RD ST / CAPITOL AVE;3;11364 HS POSS DRUG PARAPH;3599;5
03.01.2006 02:35;4673 DANROTH DR;2;459 PC  BURGLARY VEHICLE;2299;6
03.01.2006 02:54;1245 27TH AVE;4;594(B)(1)PC  VANDALISM +$400;2999;8
03.01.2006 03:00;1470 MATHEWS WAY;5;THREATS - I RPT;7000;8
03.01.2006 03:05;715 L ST;3;211 PC  ROBBERY UNSPECIFIED;1299;3
03.01.2006 03:07;6230 GREENHAVEN DR;4;10851 VC AUTO THEFT LOCATE;2404;5
03.01.2006 03:15;1045 GRAND AVE;2;594(B)(1)PC  VANDALISM +$400;2999;8
03.01.2006 04:00;1824 DAWNELLE WAY;1;487(A) PC GRAND THEFT;2303;2
03.01.2006 04:16;950 ELEANOR AVE;2;BATTERY - I RPT;7000;5
03.01.2006 04:57;4555 FRANCIS CT;4;187(A)  HOMICIDE;999;3
03.01.2006 04:57;4555 FRANCIS CT;4;MISSING PERSON;7000;3
03.01.2006 05:23;2170 20TH AVE;4;ACCIDENTAL FIRES/ARSON -I RPT;7000;2
03.01.2006 05:30;3900 ROSEVILLE RD;2;10851(A)VC TAKE VEH W/O OWNER;2404;4
03.01.2006 05:35;416 028TH ST;3;5150 WI DANGER SELF/OTHERS;7000;4
03.01.2006 06:30;3800 DIDCOT CIR;2;459 PC  BURGLARY RESIDENCE;2204;6
03.01.2006 06:39;TRUXEL RD / I 80 EB;1;496(A) RECEIVE STOLEN PROPERTY;2803;6
03.01.2006 07:00;8531 THYS CT;6;BUSINESS PERMITS - I RPT;7000;5
03.01.2006 07:27;BROADWAY / 20TH ST;4;TOWED/STORED VEHICLE;7000;1
03.01.2006 07:30;7024 MAITA CIR;6;459 PC  BURGLARY RESIDENCE;2204;1
03.01.2006 07:40;3526 037TH ST;6;594(B)(2)(A) VANDALISM/ -$400;2999;8
03.01.2006 07:57;61ST ST / 19TH AVE;6;10851 VC AUTO THEFT LOCATE;2404;4
03.01.2006 08:00;7767 21ST AVE;6;10851(A)VC TAKE VEH W/O OWNER;2404;7
03.01.2006 08:00;5303 FRANKLIN BLVD;4;FOUND PROPERTY - I RPT;7000;4
03.01.2006 08:00;3180 GUADALAJARA WAY;1;459 PC  BURGLARY VEHICLE;2299;1
03.01.2006 08:00;N B ST / N 7TH ST;3;TRAFFIC-ACCIDENT INJURY;5400;5
03.01.2006 08:00;1820 FRIENZA AVE;2;459 PC  BURGLARY BUSINESS;2203;2
03.01.2006 08:00;48 ROSE MEAD CIR;4;484G(B) PC ACCESS CARD FRAUD;2605;8
03.01.2006 08:02;1671 PEBBLEWOOD DR;1;484 PETTY THEFT/LICENSE PLATE;2399;6
03.01.2006 08:02;SELMA ST / DIXIEANNE AVE;2;10851 VC AUTO THEFT LOCATE;2404;2
03.01.2006 08:05;10TH ST / K ST;3;11357(B)HS POSS -28/5GR MARIJ;3562;7
03.01.2006 08:06;27TH ST / E ST;3;TRAFFIC-ACCIDENT INJURY;5400;8
03.01.2006 08:06;4520 BROOKFIELD DR;5;TOWED/STORED VEHICLE;7000;3
03.01.2006 08:08;POCKET RD / COLEMAN RANCH WAY;4;TRAFFIC-ACCIDENT INJURY;5400;4
03.01.2006 08:10;BANDON WAY / DEVRI CT;1;FOUND PROPERTY - I RPT;7000;3
03.01.2006 08:15;CENTER PKWY / LERNER WAY;5;TOWED/STORED VEH-14602/6;7000;7
03.01.2006 08:16;14TH ST / J ST;3;TOWED/STORED VEH-14602/6;7000;2
03.01.2006 08:21;15 BUSINESS PARK WAY;6;10851 VC AUTO THEFT LOCATE;2404;9
03.01.2006 08:30;780 GREG THATCH CIR;1;10851(A)VC TAKE VEH W/O OWNER;2404;2
03.01.2006 08:30;4500 TYNEBOURNE ST;1;594(B)(2)(A) VANDALISM/ -$400;2999;6
03.01.2006 08:43;7231 GREENHAVEN DR;4;SUSP PERS-NO CRIME - I RPT;7000;3
03.01.2006 08:55;3900 ROSEVILLE RD;2;10851(A)VC TAKE VEH W/O OWNER;2404;3
03.01.2006 08:55;5TH ST / J ST;3;TOWED/STORED VEH-14602/6;7000;2
03.01.2006 08:57;1028 LAKE GLEN WAY;4;10851 VC AUTO THEFT LOCATE;2404;7
03.01.2006 09:00;1701 ARDEN WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;4
03.01.2006 09:00;10TH AVE / 34TH ST;6;20002(A) HIT/RUN;5401;10
03.01.2006 09:00;4969 TORONTO WAY;6;484 PETTY THEFT CLOUT UNLOCKED;2305;7
03.01.2006 09:00;1904 HELENA AVE;2;530/5 PC USE PERSONAL ID INFO;2604;10
03.01.2006 09:00;3916 0BELDEN ST;2;484G(B) PC ACCESS CARD FRAUD;2605;2
03.01.2006 09:00;720060 ROCK CREEK WAY;6;530/5 PC USE PERSONAL ID INFO;2604;10
03.01.2006 09:00;5241 9TH AVE;6;LOST PROPERTY - I RPT;7000;10
03.01.2006 09:11;NORTHGATE BLVD / JEFFERSON AVE;1;TOWED/STORED VEH-14602/6;7000;5
03.01.2006 09:15;2951 LOGANSPORT DR;1;459 PC  BURGLARY RESIDENCE;2204;10
03.01.2006 09:17;FRANKLIN BLVD / 11TH AVE;4;9/04/070 URINATE/DEFECATE PUB;7399;4
03.01.2006 09:28;TORRANCE AVE / 32ND ST;5;TOWED/STORED VEH-14602/6;7000;7
03.01.2006 09:30;1800 2ND ST;3;487(A) PC GRAND THEFT;2303;6
03.01.2006 09:40;55 QUASAR CIR;5;CASUALTY REPORT;7000;5
03.01.2006 09:40;H ST / 50TH ST;3;TOWED/STORED VEHICLE;7000;6
03.01.2006 09:41;2420 S ST;3;10851 VC AUTO THEFT LOCATE;2404;9
03.01.2006 09:41;2681 FAIRFIELD ST;2;10851 VC AUTO THEFT LOCATE;2404;3
03.01.2006 09:49;4830 J ST;3;TOWED/STORED VEHICLE;7000;8
03.01.2006 09:58;21ST ST / I ST J ST ALY;3;TOWED/STORED VEHICLE;7000;9
03.01.2006 10:00;316 0ROUNDTREE CT;4;487(A) GRAND THEFT-INSIDE;2308;8
03.01.2006 10:22;8TH ST / K ST;3;TOWED/STORED VEHICLE;7000;6
03.01.2006 10:23;BROOKFIELD DR / TEAK CT;5;TOWED/STORED VEH-14602/6;7000;5
03.01.2006 10:30;3581 TAYLOR ST;2;422 PC THREAT/INTENT TO TERROR;1602;1
03.01.2006 10:30;2541 ALBATROSS WAY;2;TOWED/STORED VEHICLE;7000;7
03.01.2006 10:40;33RD ST / 12TH AVE;6;TRAFFIC-ACCIDENT-NON INJURY;5400;8
03.01.2006 10:50;SANDBURG DR / CAMELLIA AVE;3;TOWED/STORED VEHICLE;7000;6
03.01.2006 11:00;8545 FOLSOM BLVD;3;594(B)(1)PC  VANDALISM +$400;2999;4
03.01.2006 11:00;5400 RALEY BLVD;2;10851(A)VC TAKE VEH W/O OWNER;2404;1
03.01.2006 11:00;575 DISPLAY WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
03.01.2006 11:00;701 12TH ST;3;484 PC PETTY THEFT;2399;3
03.01.2006 11:10;NEASHAM CIR / FRONT ST;3;9/04/050 A DRINKING IN PUBLIC;7399;8
03.01.2006 11:27;21ST ST / S ST;3;TOWED/STORED VEHICLE;7000;4
03.01.2006 11:30;6278 RIVERSIDE BLVD;4;459 PC  BURGLARY RESIDENCE;2204;9
03.01.2006 11:45;2730 FLORIN RD;5;594(B)(2)(A) VANDALISM/ -$400;2999;2
03.01.2006 11:46;3845 MARYSVILLE BLVD;2;TOWED/STORED VEH-14602/6;7000;10
03.01.2006 11:48;FRANKLIN BLVD / MEADOWGATE DR;5;TRAFFIC-ACCIDENT INJURY;5400;10
03.01.2006 11:58;10 FIG LEAF CT;2;5150 WI DANGER SELF/OTHERS;7000;8
03.01.2006 12:00;2055 W EL CAMINO AVE;1;10851(A)VC TAKE VEH W/O OWNER;2404;9
03.01.2006 12:00;2815 CONNIE DR;2;459 PC  BURGLARY RESIDENCE;2204;7
03.01.2006 12:00;2727 RIVER PLAZA DR;1;475(C) PASS FORGED NOTE;252006;6
03.01.2006 12:00;9TH ST / CAPITOL MALL;3;TOWED/STORED VEH-14602/6;7000;5
03.01.2006 12:00;5700 MACK RD;5;475(C) PASS FORGED NOTE;252006;4
03.01.2006 12:00;7403 FLORES WAY;5;FORGERY-COUNTERFEITING;2503;9
03.01.2006 12:21;20TH AVE / FREEPORT BLVD;4;TRAFFIC-ACCIDENT INJURY;5400;4
03.01.2006 12:23;22ND ST / I ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;8
03.01.2006 12:25;1221 RIVERA DR;2;459 PC  BURGLARY RESIDENCE;2204;7
03.01.2006 12:25;19TH ST / R ST S ST ALY;3;TOWED/STORED VEHICLE;7000;10
03.01.2006 12:30;2411 P ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;9
03.01.2006 12:30;2832 GRASSLANDS DR;1;459 PC  BURGLARY RESIDENCE;2204;2
03.01.2006 12:31;20TH ST / I ST;3;TOWED/STORED VEH-14602/6;7000;9
03.01.2006 12:40;3550 MARYSVILLE BLVD;2;FOUND PROPERTY - I RPT;7000;2
03.01.2006 12:48;CENTER PKWY / CALVINE RD;5;TOWED/STORED VEH-14602/6;7000;6
03.01.2006 13:00;1532 ROSALIND ST;2;MISSING PERSON I RPT;7000;2
03.01.2006 13:00;O ST / 2ND ST;3;459 PC  BURGLARY VEHICLE;2299;4
03.01.2006 13:00;3543 1ST AVE;6;HARASSMENT - I RPT;7000;8
03.01.2006 13:00;4 VINTON CT;5;487(D)GRAND THEFT FIREARM/ANIM;2399;2
03.01.2006 13:27;3RD ST / J ST;3;TOWED/STORED VEH-14602/6;7000;8
03.01.2006 13:30;4488 1/2 65TH ST;6;290(F)1 W/I 5 DAYS ADD CHANGE;3699;5
03.01.2006 13:30;3422 9TH AVE;6;487(A) GRAND THEFT-INSIDE;2308;7
03.01.2006 13:37;2156 0WELLER WAY;4;459 PC  BURGLARY RESIDENCE;2204;2
03.01.2006 13:40;16TH ST / G ST;3;TRAFFIC-ACCIDENT INJURY;5400;6
03.01.2006 13:43;FOLSOM BLVD / JACKSON RD;3;TRAFFIC-ACCIDENT INJURY;5400;4
03.01.2006 13:46;8548 HERMITAGE WAY;5;TOWED/STORED VEHICLE;7000;6
03.01.2006 13:51;3832 HURON ST;2;5150 WI DANGER SELF/OTHERS;7000;9
03.01.2006 13:55;30TH ST / CAPITOL AVE;3;TRAFFIC-ACCIDENT INJURY;5400;8
03.01.2006 14:00;2242 ROYALE RD;2;459 PC  BURGLARY RESIDENCE;2204;1
03.01.2006 14:00;4700 CREST DR;1;242 PC  BATTERY CIVILIAN;1313;5
03.01.2006 14:00;3437 JOLA CIR;5;487(A) PC GRAND THEFT;2303;4
03.01.2006 14:09;EMMONS ST / MACARTHUR ST;2;10851 VC AUTO THEFT LOCATE;2404;3
03.01.2006 14:11;17TH ST / J ST;3;POSS STOLEN VEHICLE- I RPT;7000;8
03.01.2006 14:30;699 RIVERCREST DR;4;459 PC  BURGLARY RESIDENCE;2204;2
03.01.2006 14:30;144 CEDAR ROCK CIR;5;459 PC  BURGLARY RESIDENCE;2204;7
03.01.2006 14:33;5303 FRANKLIN BLVD;4;FOUND PROPERTY - I RPT;7000;2
03.01.2006 14:50;3555 AUBURN BLVD;2;MISSING PERSON;7000;10
03.01.2006 14:50;GATEWAY PARK BLVD / ARENA BLVD;1;NON INJ HR/MAIL OUT REPORT;7000;6
03.01.2006 14:58;1443 HOPKINS ST;4;TOWED/STORED VEHICLE;7000;3
03.01.2006 15:00;2628 27TH ST;4;290(F)1 W/I 5 DAYS ADD CHANGE;3699;1
03.01.2006 15:00;2750 SUTTERVILLE RD;4;MISSING PERSON;7000;9
03.01.2006 15:00;3375 SMOKE TREE DR;1;530/5 PC USE PERSONAL ID INFO;2604;4
03.01.2006 15:00;MACK RD / HWY 99 NB;5;ASSAULT WITH WEAPON - I RPT;7000;7
03.01.2006 15:00;NATOMAS BLVD / CLUB CENTER DR;1;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;1
03.01.2006 15:00;2827 MENDEL WAY;1;FOUND PROPERTY - I RPT;7000;4
03.01.2006 15:00;1900 DANBROOK DR;1;BURGLARY - I RPT;7000;6
03.01.2006 15:02;I ST / 16TH ST;3;TOWED/STORED VEHICLE;7000;4
03.01.2006 15:04;MUIR WAY / MCCLATCHY WAY;4;496(A) RECEIVE STOLEN PROPERTY;2803;5
03.01.2006 15:07;113 K ST;3;484 PETTY THEFT-SHOPLIFT;2303;9
03.01.2006 15:10;5959 LEMON PARK WAY;6;459 PC  BURGLARY RESIDENCE;2204;9
03.01.2006 15:15;715 L ST;3;484 PC PETTY THEFT;2399;4
03.01.2006 15:19;33RD ST / 12TH AVE;6;11357(B)HS POSS -28/5GR MARIJ;3562;7
03.01.2006 15:30;3381 SHADOW TREE DR;1;MISSING PERSON;7000;8
03.01.2006 15:30;FRUITRIDGE RD / FRANKLIN BLVD;4;459 PC  BURGLARY VEHICLE;2299;6
03.01.2006 15:30;3904 MAY ST;2;MISSING PERSON;7000;2
03.01.2006 15:33;18TH ST / K ST;3;TOWED/STORED VEHICLE;7000;1
03.01.2006 16:00;3211 DEL MAR WAY;2;484 PC  PETTY THEFT/ OUTSIDE;2309;3
03.01.2006 16:08;1780 71ST AVE;5;POSSIBLE MENTAL - I RPT;7000;3
03.01.2006 16:14;12TH ST / T ST;3;20002(A) HIT/RUN;5401;8
03.01.2006 16:22;19TH ST / I ST;3;MISCELLANEOUS I RPT (ZMISC);7000;6
03.01.2006 16:28;2285 JOHN STILL DR;5;5150 WI DANGER SELF/OTHERS;7000;2
03.01.2006 16:29;FLORIN PERKINS RD / JACKSON RD;3;TRAFFIC-ACCIDENT INJURY;5400;6
03.01.2006 16:30;1200 N B ST;3;MISCELLANEOUS I RPT (ZMISC);7000;5
03.01.2006 16:36;428 W SILVER EAGLE RD;1;TOWED/STORED VEHICLE;7000;9
03.01.2006 16:40;712 MOREY AVE;2;11357(B)HS POSS -28/5GR MARIJ;3562;10
03.01.2006 16:43;925 L ST;3;THREATS - I RPT;7000;2
03.01.2006 16:45;7678 CANOVA WAY;5;459 PC  BURGLARY RESIDENCE;2204;1
03.01.2006 16:45;166 0STANFORD AVE;2;23152(A) VC DUI-ALCOHOL/DRUGS;5404;2
03.01.2006 16:48;593 LELANDHAVEN WAY;4;11377(A)HS POSS AMPHETAMINES;3572;10
03.01.2006 16:52;STANFORD AVE / EDGEWATER RD;2;10851 VC AUTO THEFT LOCATE;2404;10
03.01.2006 16:59;21ST ST / MATSON DR;5;20002(A) HIT/RUN;5401;2
03.01.2006 17:00;7328 LUTHER DR;5;459 PC  BURGLARY VEHICLE;2299;6
03.01.2006 17:00;1522 SILICA AVE;2;459 PC  BURGLARY BUSINESS;2203;5
03.01.2006 17:00;GLORIA DR / FLORIN RD;4;487(A) PC GRAND THEFT;2303;3
03.01.2006 17:00;BROADWAY / SAN RAFAEL CT;6;NON INJ HR/MAIL OUT REPORT;7000;4
03.01.2006 17:05;3500 FLORIN RD;5;5150 WI DANGER SELF/OTHERS;7000;6
03.01.2006 17:08;3500 FLORIN RD;5;5150 WI DANGER SELF/OTHERS;7000;6
03.01.2006 17:12;5 RESTORATION CT;5;529 PC FALSE PERSONATION;2604;6
03.01.2006 17:14;200 N 16TH ST;3;TOWED/STORED VEHICLE;7000;9
03.01.2006 17:30;1417 AUBURN BLVD;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
03.01.2006 17:30;1417 AUBURN BLVD;2;10851(A)VC TAKE VEH W/O OWNER;2404;10
03.01.2006 17:30;3501 MEADOWVIEW RD;5;459 PC  BURGLARY VEHICLE;2299;6
03.01.2006 17:44;5501 POWER INN RD;6;211 PC ROBBERY- BUSINESS;1299;9
03.01.2006 17:44;1669 ARDEN WAY;2;487(A) PC GRAND THEFT;2303;9
03.01.2006 17:49;3291 TRUXEL RD;1;487(A) PC GRAND THEFT;2303;4
03.01.2006 17:52;16TH ST / CAPITOL AVE N ST ALY;3;TOWED/STORED VEHICLE;7000;2
03.01.2006 17:55;EL MANGO WAY / SAVANNAH LN;5;422 PC THREAT/INTENT TO TERROR;1602;10
03.01.2006 18:00;1920 T ST;3;459 PC  BURGLARY VEHICLE;2299;9
03.01.2006 18:00;1920 T ST;3;459 PC  BURGLARY VEHICLE;2299;2
03.01.2006 18:00;8785 CENTER PKWY;5;484 PC   PETTY THEFT/INSIDE;2308;10
03.01.2006 18:00;7012 WOODBINE AVE;4;FAMILY DISTURBANCE - I RPT;7000;4
03.01.2006 18:00;211 30TH ST;3;487(A) PC GRAND THEFT;2303;1
03.01.2006 18:01;1725 FRIENZA AVE;2;10851 VC AUTO THEFT LOCATE;2404;8
03.01.2006 18:12;5741 63RD ST;6;459 PC  BURGLARY RESIDENCE;2204;1
03.01.2006 18:15;3150 J ST;3;594(B)(2)(A) VANDALISM/ -$400;2999;10
03.01.2006 18:30;5108 CAMINO ROYALE DR;5;THREATS - I RPT;7000;7
03.01.2006 18:30;2808 MENDEL WAY;1;459 PC  BURGLARY VEHICLE;2299;7
03.01.2006 18:40;7707 COLLEGE TOWN DR;3;211 PC  ROBBERY UNSPECIFIED;1299;8
03.01.2006 18:45;1701 ARDEN WAY;2;211 PC ROBBERY- BUSINESS;1299;7
03.01.2006 18:45;STOCKTON BLVD / SHERMAN WAY;6;10851(A)VC TAKE VEH W/O OWNER;2404;10
03.01.2006 18:46;14TH AVE / MARTIN LUTHER KING JR BLVD;6;NARCOTICS SUSP/EVID/ACT- I RPT;7000;7
03.01.2006 18:49;6 0WINDANCE CT;5;459 PC  BURGLARY RESIDENCE;2204;9
03.01.2006 18:50;4312 PINELL ST;2;459 PC  BURGLARY BUSINESS;2203;2
03.01.2006 18:55;3555 AUBURN BLVD;2;MISSING PERSON;7000;5
03.01.2006 18:55;K ST / 7TH ST;3;11357(B)HS POSS -28/5GR MARIJ;3562;10
03.01.2006 18:58;8001 BRUCEVILLE RD;5;243(D) PC BATT/CIVILIAN W/INJ;1315;6
03.01.2006 18:59;L ST / 19TH ST;3;5150 WI DANGER SELF/OTHERS;7000;10
03.01.2006 19:00;4207 52ND ST;6;496(A) RECEIVE STOLEN PROPERTY;2803;4
03.01.2006 19:00;599 50TH ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;1
03.01.2006 19:00;1941 WATERFORD RD;2;MISSING PERSON;7000;8
03.01.2006 19:00;3500 FLORIN RD;5;484 PC   PETTY THEFT/INSIDE;2308;9
03.01.2006 19:00;7636 024TH ST;5;476 0PC PASS FICTICIOUS CHECK;2501;10
03.01.2006 19:10;15 CARTHAGE CT;6;TOWED/STORED VEHICLE;7000;8
03.01.2006 19:15;1900 CANTERBURY RD;2;11351/5 HS POSS SALE RCK COCAI;3532;9
03.01.2006 19:18;1048 DIXIEANNE AVE;2;SUSP PERS-NO CRIME - I RPT;7000;10
03.01.2006 19:50;29TH ST / R ST;3;TRAFFIC-ACCIDENT INJURY;5400;4
03.01.2006 19:52;4900 NATOMAS BLVD;1;459 PC  BURGLARY RESIDENCE;2204;7
03.01.2006 19:55;2293 EDGEWATER RD;2;10851 VC AUTO THEFT LOCATE;2404;3
03.01.2006 19:58;935 RANCHO ROBLE WAY;1;MISCELLANEOUS I RPT (ZMISC);7000;10
04.01.2006 00:00;4551 MACK RD;5;10851(A)VC TAKE VEH W/O OWNER;2404;1
04.01.2006 00:00;1460 WOODRIDGE OAK WAY;1;459 PC  BURGLARY VEHICLE;2299;8
04.01.2006 00:00;6098 WINDBREAKER WAY;5;594(B)(2)(A) VANDALISM/ -$400;2999;10
04.01.2006 00:00;1570 RESPONSE RD;2;459 PC  BURGLARY VEHICLE;2299;7
04.01.2006 00:00;6241 RIVERSIDE BLVD;4;594(B)(1)PC  VANDALISM +$400;2999;10
04.01.2006 00:00;17 LYLEWOOD CT;1;594(B)(1)PC  VANDALISM +$400;2999;8
04.01.2006 00:01;1 QUAY CT;4;459 PC  BURGLARY VEHICLE;2299;3
04.01.2006 00:01;2808 AMERICAN AVE;1;TELEPEST -I RPT;7000;8
04.01.2006 00:01;2400 NORTHVIEW DR;1;484 PETTY THEFT/LICENSE PLATE;2399;8
04.01.2006 00:01;2631 35TH ST;6;594(B)(2)(A) VANDALISM/ -$400;2999;3
04.01.2006 00:01;615 11TH ST;3;459 PC  BURGLARY VEHICLE;2299;1
04.01.2006 00:01;1709 W ST;3;PETTY THEFT - I RPT;7000;10
04.01.2006 00:01;625 DISPLAY WAY;2;10855 VC LSE/RENT NOT RETURNED;2404;2
04.01.2006 00:01;2501 52ND ST;6;459 PC  BURGLARY RESIDENCE;2204;9
04.01.2006 00:06;PERRY AVE / STOCKTON BLVD;6;TOWED/STORED VEHICLE;7000;1
04.01.2006 00:07;ROANOKE AVE / BRANCH ST;2;MISCELLANEOUS I RPT (ZMISC);7000;3
04.01.2006 00:20;2239 CASTRO WAY;4;BOMBS/THREATS/EXPLOSIV- I RPT;7000;8
04.01.2006 00:29;BELL AVE / PINELL ST;2;10851(A)VC TAKE VEH W/O OWNER;2404;4
04.01.2006 00:50;Q ST / 65TH ST;3;5150 WI DANGER SELF/OTHERS;7000;8
04.01.2006 00:55;J ST / 29TH ST;3;TOWED/STORED VEHICLE;7000;10
04.01.2006 01:00;7608 TIERRA GLEN WAY;6;459 PC  BURGLARY RESIDENCE;2204;7
04.01.2006 01:00;3218 DOROTEO WAY;1;594(B)(1)PC  VANDALISM +$400;2999;9
04.01.2006 01:20;3725 HAYWOOD ST;2;459 PC  BURGLARY VEHICLE;2299;8
04.01.2006 01:30;1000 FLORIN RD;4;422 PC THREAT/INTENT TO TERROR;1602;8
04.01.2006 01:59;2101 L ST;3;594(B)(1)PC  VANDALISM +$400;2999;4
